"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","symbol","entrez","name"
"ENSG00000215183",0,NA,NA,NA,NA,NA,"692094","692094","microseminoprotein, prostate associated"
"ENSG00000204930",0,NA,NA,NA,NA,NA,"392307","392307","family with sequence similarity 221 member B"
"ENSG00000122718",0,NA,NA,NA,NA,NA,NA,NA,NA
"ENSG00000196092",0,NA,NA,NA,NA,NA,"5079","5079","paired box 5"
"ENSG00000255872",0,NA,NA,NA,NA,NA,NA,NA,NA
"ENSG00000273170",0,NA,NA,NA,NA,NA,NA,NA,NA
"ENSG00000180071",0,NA,NA,NA,NA,NA,"253650","253650","ankyrin repeat domain 18A"
"ENSG00000204849",0,NA,NA,NA,NA,NA,"647060","647060","SPATA31 subfamily A member 1"
"ENSG00000185775",0,NA,NA,NA,NA,NA,"389730","389730","SPATA31 subfamily A member 6"
"ENSG00000277737",0,NA,NA,NA,NA,NA,NA,NA,NA
"ENSG00000276581",0,NA,NA,NA,NA,NA,"727905","727905","SPATA31 subfamily A member 5"
"ENSG00000276040",0,NA,NA,NA,NA,NA,"26165","26165","SPATA31 subfamily A member 7"
"ENSG00000172014",0,NA,NA,NA,NA,NA,NA,NA,NA
"ENSG00000204779",0,NA,NA,NA,NA,NA,"653427","653427","forkhead box D4 like 5"
"ENSG00000184659",0,NA,NA,NA,NA,NA,"349334","349334","forkhead box D4 like 4"
"ENSG00000276203",0,NA,NA,NA,NA,NA,NA,NA,NA
"ENSG00000275969",0,NA,NA,NA,NA,NA,"727830","727830","SPATA31 subfamily A member 3"
"ENSG00000187559",0,NA,NA,NA,NA,NA,"286380","286380","forkhead box D4 like 3"
"ENSG00000165059",0,NA,NA,NA,NA,NA,"5568","5568","protein kinase cAMP-activated catalytic subunit gamma"
"ENSG00000204711",0,NA,NA,NA,NA,NA,"138255","138255","cilia and flagella associated protein 95"
"ENSG00000281760",0,NA,NA,NA,NA,NA,NA,NA,NA
"ENSG00000204669",0,NA,NA,NA,NA,NA,"138240","138240","chromosome 9 open reading frame 57"
"ENSG00000165091",0,NA,NA,NA,NA,NA,"117531","117531","transmembrane channel like 1"
"ENSG00000204612",0,NA,NA,NA,NA,NA,"442425","442425","forkhead box B2"
"ENSG00000189357",0,NA,NA,NA,NA,NA,"389761","389761","SPATA31 subfamily D member 4"
"ENSG00000186788",0,NA,NA,NA,NA,NA,"389762","389762","SPATA31 subfamily D member 3"
"ENSG00000214929",0,NA,NA,NA,NA,NA,"389763","389763","SPATA31 subfamily D member 1"
"ENSG00000165025",0,NA,NA,NA,NA,NA,"6850","6850","spleen associated tyrosine kinase"
"ENSG00000127083",0,NA,NA,NA,NA,NA,"4958","4958","osteomodulin"
"ENSG00000127084",0,NA,NA,NA,NA,NA,"89846","89846","FYVE, RhoGEF and PH domain containing 3"
"ENSG00000131668",0,NA,NA,NA,NA,NA,"56033","56033","BARX homeobox 1"
"ENSG00000130950",0,NA,NA,NA,NA,NA,"54754","54754","NUT family member 2F"
"ENSG00000130957",0,NA,NA,NA,NA,NA,"8789","8789","fructose-bisphosphatase 2"
"ENSG00000165140",0,NA,NA,NA,NA,NA,"2203","2203","fructose-bisphosphatase 1"
"ENSG00000275465",0,NA,NA,NA,NA,NA,"158434","158434","uncharacterized LOC158434"
"ENSG00000136929",0,NA,NA,NA,NA,NA,"55363","55363","hemogen"
"ENSG00000155833",0,NA,NA,NA,NA,NA,"1539","1539","cylicin 2"
"ENSG00000186881",0,NA,NA,NA,NA,NA,"138805","138805","olfactory receptor family 13 subfamily F member 1"
"ENSG00000148136",0,NA,NA,NA,NA,NA,"138804","138804","olfactory receptor family 13 subfamily C member 4"
"ENSG00000204246",0,NA,NA,NA,NA,NA,"138803","138803","olfactory receptor family 13 subfamily C member 3"
"ENSG00000186943",0,NA,NA,NA,NA,NA,"138802","138802","olfactory receptor family 13 subfamily C member 8"
"ENSG00000277556",0,NA,NA,NA,NA,NA,"138799","138799","olfactory receptor family 13 subfamily C member 5"
"ENSG00000276119",0,NA,NA,NA,NA,NA,"392376","392376","olfactory receptor family 13 subfamily C member 2"
"ENSG00000136839",0,NA,NA,NA,NA,NA,"286362","286362","olfactory receptor family 13 subfamily C member 9"
"ENSG00000179055",0,NA,NA,NA,NA,NA,"286365","286365","olfactory receptor family 13 subfamily D member 1"
"ENSG00000148156",0,NA,NA,NA,NA,NA,"10880","10880","actin like 7B"
"ENSG00000187003",0,NA,NA,NA,NA,NA,"10881","10881","actin like 7A"
"ENSG00000244115",0,NA,NA,NA,NA,NA,"552891","552891","DNAJC25-GNG10 readthrough"
"ENSG00000165188",0,NA,NA,NA,NA,NA,"138065","138065","ring finger protein 183"
"ENSG00000119411",0,NA,NA,NA,NA,NA,"54836","54836","B-box and SPRY domain containing"
"ENSG00000136883",0,NA,NA,NA,NA,NA,"113220","113220","kinesin family member 12"
"ENSG00000106952",0,NA,NA,NA,NA,NA,"944","944","TNF superfamily member 8"
"ENSG00000185681",0,NA,NA,NA,NA,NA,"254956","254956","MORN repeat containing 5"
"ENSG00000171501",0,NA,NA,NA,NA,NA,"138882","138882","olfactory receptor family 1 subfamily N member 2"
"ENSG00000171484",0,NA,NA,NA,NA,NA,NA,NA,NA
"ENSG00000173679",0,NA,NA,NA,NA,NA,"26737","26737","olfactory receptor family 1 subfamily L member 1"
"ENSG00000171481",0,NA,NA,NA,NA,NA,"26735","26735","olfactory receptor family 1 subfamily L member 3"
"ENSG00000136939",0,NA,NA,NA,NA,NA,"254973","254973","olfactory receptor family 1 subfamily L member 4"
"ENSG00000171459",0,NA,NA,NA,NA,NA,"392390","392390","olfactory receptor family 1 subfamily L member 6"
"ENSG00000148215",0,NA,NA,NA,NA,NA,"392391","392391","olfactory receptor family 5 subfamily C member 1"
"ENSG00000165204",0,NA,NA,NA,NA,NA,"392392","392392","olfactory receptor family 1 subfamily K member 1"
"ENSG00000188394",0,NA,NA,NA,NA,NA,"2844","2844","G protein-coupled receptor 21"
"ENSG00000106689",0,NA,NA,NA,NA,NA,"9355","9355","LIM homeobox 2"
"ENSG00000180264",0,NA,NA,NA,NA,NA,"347088","347088","adhesion G protein-coupled receptor D2"
"ENSG00000136931",0,NA,NA,NA,NA,NA,"2516","2516","nuclear receptor subfamily 5 group A member 1"
"ENSG00000136918",0,NA,NA,NA,NA,NA,"401551","401551","WD repeat domain 38"
"ENSG00000136944",0,NA,NA,NA,NA,NA,"4010","4010","LIM homeobox transcription factor 1 beta"
"ENSG00000095370",0,NA,NA,NA,NA,NA,"10044","10044","SH2 domain containing 3C"
"ENSG00000279363",0,NA,NA,NA,NA,NA,NA,NA,NA
"ENSG00000251184",0,NA,NA,NA,NA,NA,NA,NA,NA
"ENSG00000171102",0,NA,NA,NA,NA,NA,"29989","29989","odorant binding protein 2B"
"ENSG00000175164",0,NA,NA,NA,NA,NA,"28","28","ABO, alpha 1-3-N-acetylgalactosaminyltransferase and alpha 1-3-galactosyltransferase"
"ENSG00000187616",0,NA,NA,NA,NA,NA,"389827","389827","myomaker, myoblast fusion factor"
"ENSG00000160339",0,NA,NA,NA,NA,NA,"2220","2220","ficolin 2"
"ENSG00000085265",0,NA,NA,NA,NA,NA,"2219","2219","ficolin 1"
"ENSG00000160349",0,NA,NA,NA,NA,NA,"3933","3933","lipocalin 1"
"ENSG00000122136",0,NA,NA,NA,NA,NA,"29991","29991","odorant binding protein 2A"
"ENSG00000122133",0,NA,NA,NA,NA,NA,"5047","5047","progestagen associated endometrial protein"
"ENSG00000204007",0,NA,NA,NA,NA,NA,"360203","360203","glycosyltransferase 6 domain containing 1"
"ENSG00000148386",0,NA,NA,NA,NA,NA,"392399","392399","lipocalin 9"
"ENSG00000165643",0,NA,NA,NA,NA,NA,"402381","402381","spermatogenesis and oogenesis specific basic helix-loop-helix 1"
"ENSG00000107187",0,NA,NA,NA,NA,NA,"8022","8022","LIM homeobox 3"
"ENSG00000279813",0,NA,NA,NA,NA,NA,NA,NA,NA
"ENSG00000260220",0,NA,NA,NA,NA,NA,"399693","399693","coiled-coil domain containing 187"
"ENSG00000187922",0,NA,NA,NA,NA,NA,"414332","414332","lipocalin 10"
"ENSG00000204003",0,NA,NA,NA,NA,NA,NA,NA,NA
"ENSG00000267206",0,NA,NA,NA,NA,NA,"158062","158062","lipocalin 6"
"ENSG00000204001",0,NA,NA,NA,NA,NA,"138307","138307","lipocalin 8"
"ENSG00000177984",0,NA,NA,NA,NA,NA,"389812","389812","lipocalin 15"
"ENSG00000272896",0,NA,NA,NA,NA,NA,NA,NA,NA
"ENSG00000184925",0,NA,NA,NA,NA,NA,"286256","286256","lipocalin 12"
"ENSG00000279073",0,NA,NA,NA,NA,NA,NA,NA,NA
"ENSG00000261793",0,NA,NA,NA,NA,NA,NA,NA,NA
"ENSG00000185863",0,NA,NA,NA,NA,NA,"100505993","100505993","transmembrane protein 210"
"ENSG00000250210",0,NA,NA,NA,NA,NA,NA,NA,NA
"ENSG00000188076",0,NA,NA,NA,NA,NA,"147199","147199","secretoglobin family 1C member 1"
"ENSG00000177947",0,NA,NA,NA,NA,NA,"113746","113746","ciliary microtubule associated protein 1A"
"ENSG00000206013",0,NA,NA,NA,NA,NA,"387733","387733","interferon induced transmembrane protein 5"
"ENSG00000117983",0,NA,NA,NA,NA,NA,"727897","727897","mucin 5B, oligomeric mucus/gel-forming"
"ENSG00000205869",0,NA,NA,NA,NA,NA,"387264","387264","keratin associated protein 5-1"
"ENSG00000205867",0,NA,NA,NA,NA,NA,"440021","440021","keratin associated protein 5-2"
"ENSG00000196224",0,NA,NA,NA,NA,NA,"387266","387266","keratin associated protein 5-3"
"ENSG00000241598",0,NA,NA,NA,NA,NA,"387267","387267","keratin associated protein 5-4"
"ENSG00000185940",0,NA,NA,NA,NA,NA,"439915","439915","keratin associated protein 5-5"
"ENSG00000205864",0,NA,NA,NA,NA,NA,"440023","440023","keratin associated protein 5-6"
"ENSG00000149043",0,NA,NA,NA,NA,NA,"90019","90019","synaptotagmin 8"
"ENSG00000130598",0,NA,NA,NA,NA,NA,"7136","7136","troponin I2, fast skeletal type"
"ENSG00000184682",0,NA,NA,NA,NA,NA,NA,NA,NA
"ENSG00000130595",0,NA,NA,NA,NA,NA,"7140","7140","troponin T3, fast skeletal type"
"ENSG00000129965",0,NA,NA,NA,NA,NA,"723961","723961","INS-IGF2 readthrough"
"ENSG00000254647",0,NA,NA,NA,NA,NA,"3630","3630","insulin"
"ENSG00000183734",0,NA,NA,NA,NA,NA,"430","430","achaete-scute family bHLH transcription factor 2"
"ENSG00000110665",0,NA,NA,NA,NA,NA,"29125","29125","chromosome 11 open reading frame 21"
"ENSG00000070985",0,NA,NA,NA,NA,NA,"29850","29850","transient receptor potential cation channel subfamily M member 5"
"ENSG00000053918",0,NA,NA,NA,NA,NA,"3784","3784","potassium voltage-gated channel subfamily Q member 1"
"ENSG00000182170",0,NA,NA,NA,NA,NA,"386746","386746","MAS related GPR family member G"
"ENSG00000184350",0,NA,NA,NA,NA,NA,"116534","116534","MAS related GPR family member E"
"ENSG00000129744",0,NA,NA,NA,NA,NA,"417","417","ADP-ribosyltransferase 1"
"ENSG00000280253",0,NA,NA,NA,NA,NA,NA,NA,NA
"ENSG00000181963",0,NA,NA,NA,NA,NA,"119774","119774","olfactory receptor family 52 subfamily K member 2"
"ENSG00000196778",0,NA,NA,NA,NA,NA,"390036","390036","olfactory receptor family 52 subfamily K member 1"
"ENSG00000197790",0,NA,NA,NA,NA,NA,"119772","119772","olfactory receptor family 52 subfamily M member 1"
"ENSG00000171987",0,NA,NA,NA,NA,NA,"143501","143501","chromosome 11 putative open reading frame 40"
"ENSG00000226288",0,NA,NA,NA,NA,NA,"143502","143502","olfactory receptor family 52 subfamily I member 2"
"ENSG00000232268",0,NA,NA,NA,NA,NA,"390037","390037","olfactory receptor family 52 subfamily I member 1"
"ENSG00000197428",0,NA,NA,NA,NA,NA,"390038","390038","olfactory receptor family 51 subfamily D member 1"
"ENSG00000180785",0,NA,NA,NA,NA,NA,"143503","143503","olfactory receptor family 51 subfamily E member 1"
"ENSG00000188069",0,NA,NA,NA,NA,NA,NA,NA,NA
"ENSG00000176937",0,NA,NA,NA,NA,NA,NA,NA,NA
"ENSG00000176925",0,NA,NA,NA,NA,NA,"119694","119694","olfactory receptor family 51 subfamily F member 2"
"ENSG00000176922",0,NA,NA,NA,NA,NA,"119692","119692","olfactory receptor family 51 subfamily S member 1"
"ENSG00000176904",0,NA,NA,NA,NA,NA,NA,NA,NA
"ENSG00000176900",0,NA,NA,NA,NA,NA,"401665","401665","olfactory receptor family 51 subfamily T member 1"
"ENSG00000176895",0,NA,NA,NA,NA,NA,"119687","119687","olfactory receptor family 51 subfamily A member 7"
"ENSG00000176893",0,NA,NA,NA,NA,NA,"81282","81282","olfactory receptor family 51 subfamily G member 2"
"ENSG00000176879",0,NA,NA,NA,NA,NA,NA,NA,NA
"ENSG00000205497",0,NA,NA,NA,NA,NA,"401666","401666","olfactory receptor family 51 subfamily A member 4"
"ENSG00000205496",0,NA,NA,NA,NA,NA,"401667","401667","olfactory receptor family 51 subfamily A member 2"
"ENSG00000176798",0,NA,NA,NA,NA,NA,"119682","119682","olfactory receptor family 51 subfamily L member 1"
"ENSG00000205495",0,NA,NA,NA,NA,NA,"119679","119679","olfactory receptor family 52 subfamily J member 3"
"ENSG00000176787",0,NA,NA,NA,NA,NA,"119678","119678","olfactory receptor family 52 subfamily E member 2"
"ENSG00000171944",0,NA,NA,NA,NA,NA,"390054","390054","olfactory receptor family 52 subfamily A member 5"
"ENSG00000182070",0,NA,NA,NA,NA,NA,"23538","23538","olfactory receptor family 52 subfamily A member 1"
"ENSG00000176742",0,NA,NA,NA,NA,NA,"283111","283111","olfactory receptor family 51 subfamily V member 1"
"ENSG00000244734",0,NA,NA,NA,NA,NA,"3043","3043","hemoglobin subunit beta"
"ENSG00000213934",0,NA,NA,NA,NA,NA,"3047","3047","hemoglobin subunit gamma 1"
"ENSG00000279824",0,NA,NA,NA,NA,NA,NA,NA,NA
"ENSG00000279346",0,NA,NA,NA,NA,NA,NA,NA,NA
"ENSG00000183251",0,NA,NA,NA,NA,NA,"79339","79339","olfactory receptor family 51 subfamily B member 4"
"ENSG00000184881",0,NA,NA,NA,NA,NA,NA,NA,NA
"ENSG00000242180",0,NA,NA,NA,NA,NA,NA,NA,NA
"ENSG00000176239",0,NA,NA,NA,NA,NA,"390058","390058","olfactory receptor family 51 subfamily B member 6"
"ENSG00000184321",0,NA,NA,NA,NA,NA,"79470","79470","olfactory receptor family 51 subfamily J member 1"
"ENSG00000167360",0,NA,NA,NA,NA,NA,"390061","390061","olfactory receptor family 51 subfamily Q member 1"
"ENSG00000167359",0,NA,NA,NA,NA,NA,"390063","390063","olfactory receptor family 51 subfamily I member 1"
"ENSG00000187918",0,NA,NA,NA,NA,NA,"390064","390064","olfactory receptor family 51 subfamily I member 2"
"ENSG00000181609",0,NA,NA,NA,NA,NA,"390066","390066","olfactory receptor family 52 subfamily D member 1"
"ENSG00000175520",0,NA,NA,NA,NA,NA,"50613","50613","ubiquilin 3"
"ENSG00000181616",0,NA,NA,NA,NA,NA,"390067","390067","olfactory receptor family 52 subfamily H member 1"
"ENSG00000187747",0,NA,NA,NA,NA,NA,"340980","340980","olfactory receptor family 52 subfamily B member 6"
"ENSG00000258588",0,NA,NA,NA,NA,NA,"445372","445372","TRIM6-TRIM34 readthrough"
"ENSG00000181023",0,NA,NA,NA,NA,NA,"387748","387748","olfactory receptor family 56 subfamily B member 1"
"ENSG00000181074",0,NA,NA,NA,NA,NA,"390072","390072","olfactory receptor family 52 subfamily N member 4"
"ENSG00000181009",0,NA,NA,NA,NA,NA,"390075","390075","olfactory receptor family 52 subfamily N member 5"
"ENSG00000181001",0,NA,NA,NA,NA,NA,"79473","79473","olfactory receptor family 52 subfamily N member 1"
"ENSG00000180988",0,NA,NA,NA,NA,NA,"390077","390077","olfactory receptor family 52 subfamily N member 2"
"ENSG00000205409",0,NA,NA,NA,NA,NA,"390078","390078","olfactory receptor family 52 subfamily E member 6"
"ENSG00000183269",0,NA,NA,NA,NA,NA,"390079","390079","olfactory receptor family 52 subfamily E member 8"
"ENSG00000180974",0,NA,NA,NA,NA,NA,"390081","390081","olfactory receptor family 52 subfamily E member 4"
"ENSG00000277932",0,NA,NA,NA,NA,NA,"390082","390082","olfactory receptor family 52 subfamily E member 5"
"ENSG00000184478",0,NA,NA,NA,NA,NA,"390083","390083","olfactory receptor family 56 subfamily A member 3"
"ENSG00000188691",0,NA,NA,NA,NA,NA,"390084","390084","olfactory receptor family 56 subfamily A member 5"
"ENSG00000183313",0,NA,NA,NA,NA,NA,"338751","338751","olfactory receptor family 52 subfamily L member 1"
"ENSG00000183389",0,NA,NA,NA,NA,NA,"120793","120793","olfactory receptor family 56 subfamily A member 4"
"ENSG00000180934",0,NA,NA,NA,NA,NA,"120796","120796","olfactory receptor family 56 subfamily A member 1"
"ENSG00000255307",0,NA,NA,NA,NA,NA,"255725","255725","olfactory receptor family 52 subfamily B member 2"
"ENSG00000175485",0,NA,NA,NA,NA,NA,"120787","120787","olfactory receptor family 52 subfamily W member 1"
"ENSG00000110148",0,NA,NA,NA,NA,NA,"887","887","cholecystokinin B receptor"
"ENSG00000170803",0,NA,NA,NA,NA,NA,NA,NA,NA
"ENSG00000166363",0,NA,NA,NA,NA,NA,"144124","144124","olfactory receptor family 10 subfamily A member 5"
"ENSG00000166368",0,NA,NA,NA,NA,NA,"120776","120776","olfactory receptor family 2 subfamily D member 2"
"ENSG00000178358",0,NA,NA,NA,NA,NA,"120775","120775","olfactory receptor family 2 subfamily D member 3"
"ENSG00000170748",0,NA,NA,NA,NA,NA,"27288","27288","RBMX like 2"
"ENSG00000170743",0,NA,NA,NA,NA,NA,"143425","143425","synaptotagmin 9"
"ENSG00000183303",0,NA,NA,NA,NA,NA,"120065","120065","olfactory receptor family 5 subfamily P member 2"
"ENSG00000182334",0,NA,NA,NA,NA,NA,"120066","120066","olfactory receptor family 5 subfamily P member 3"
"ENSG00000175393",0,NA,NA,NA,NA,NA,NA,NA,NA
"ENSG00000176009",0,NA,NA,NA,NA,NA,"56676","56676","achaete-scute family bHLH transcription factor 3"
"ENSG00000189431",0,NA,NA,NA,NA,NA,"644943","644943","Ras association domain family member 10"
"ENSG00000152266",0,NA,NA,NA,NA,NA,"5741","5741","parathyroid hormone"
"ENSG00000256206",0,NA,NA,NA,NA,NA,NA,NA,NA
"ENSG00000187486",0,NA,NA,NA,NA,NA,"3767","3767","potassium inwardly rectifying channel subfamily J member 11"
"ENSG00000006071",0,NA,NA,NA,NA,NA,"6833","6833","ATP binding cassette subfamily C member 8"
"ENSG00000188162",0,NA,NA,NA,NA,NA,"340990","340990","otogelin"
"ENSG00000129152",0,NA,NA,NA,NA,NA,"4654","4654","myogenic differentiation 1"
"ENSG00000148965",0,NA,NA,NA,NA,NA,"6291","6291","serum amyloid A4, constitutive"
"ENSG00000255071",0,NA,NA,NA,NA,NA,"100528017","100528017","SAA2-SAA4 readthrough"
"ENSG00000134339",0,NA,NA,NA,NA,NA,"6289","6289","serum amyloid A2"
"ENSG00000166796",0,NA,NA,NA,NA,NA,"3948","3948","lactate dehydrogenase C"
"ENSG00000170255",0,NA,NA,NA,NA,NA,"259249","259249","MAS related GPR family member X1"
"ENSG00000183695",0,NA,NA,NA,NA,NA,"117194","117194","MAS related GPR family member X2"
"ENSG00000129170",0,NA,NA,NA,NA,NA,"8048","8048","cysteine and glycine rich protein 3"
"ENSG00000109851",0,NA,NA,NA,NA,NA,"120237","120237","developing brain homeobox 1"
"ENSG00000165970",0,NA,NA,NA,NA,NA,"9152","9152","solute carrier family 6 member 5"
"ENSG00000165973",0,NA,NA,NA,NA,NA,"4745","4745","neural EGFL like 1"
"ENSG00000171714",0,NA,NA,NA,NA,NA,"203859","203859","anoctamin 5"
"ENSG00000091664",0,NA,NA,NA,NA,NA,"57084","57084","solute carrier family 17 member 6"
"ENSG00000169550",0,NA,NA,NA,NA,NA,"143662","143662","mucin 15, cell surface associated"
"ENSG00000129151",0,NA,NA,NA,NA,NA,"8424","8424","gamma-butyrobetaine hydroxylase 1"
"ENSG00000182255",0,NA,NA,NA,NA,NA,"3739","3739","potassium voltage-gated channel subfamily A member 4"
"ENSG00000131808",0,NA,NA,NA,NA,NA,"2488","2488","follicle stimulating hormone subunit beta"
"ENSG00000184937",0,NA,NA,NA,NA,NA,"7490","7490","WT1 transcription factor"
"ENSG00000135374",0,NA,NA,NA,NA,NA,"2001","2001","E74 like ETS transcription factor 5"
"ENSG00000205126",0,NA,NA,NA,NA,NA,"390110","390110","1-aminocyclopropane-1-carboxylate synthase homolog (inactive) like"
"ENSG00000019505",0,NA,NA,NA,NA,NA,"57586","57586","synaptotagmin 13"
"ENSG00000134571",0,NA,NA,NA,NA,NA,"4607","4607","myosin binding protein C3"
"ENSG00000175619",0,NA,NA,NA,NA,NA,"119765","119765","olfactory receptor family 4 subfamily B member 1"
"ENSG00000279556",0,NA,NA,NA,NA,NA,NA,NA,NA
"ENSG00000176567",0,NA,NA,NA,NA,NA,"390113","390113","olfactory receptor family 4 subfamily X member 1"
"ENSG00000176555",0,NA,NA,NA,NA,NA,"256148","256148","olfactory receptor family 4 subfamily S member 1"
"ENSG00000176547",0,NA,NA,NA,NA,NA,"256144","256144","olfactory receptor family 4 subfamily C member 3"
"ENSG00000176540",0,NA,NA,NA,NA,NA,"79346","79346","olfactory receptor family 4 subfamily C member 5"
"ENSG00000237388",0,NA,NA,NA,NA,NA,"403253","403253","olfactory receptor family 4 subfamily A member 47"
"ENSG00000182053",0,NA,NA,NA,NA,NA,"283116","283116","tripartite motif containing 49B"
"ENSG00000214891",0,NA,NA,NA,NA,NA,"646754","646754","tripartite motif containing 64C"
"ENSG00000086205",0,NA,NA,NA,NA,NA,"2346","2346","folate hydrolase 1"
"ENSG00000258817",0,NA,NA,NA,NA,NA,"283092","283092","olfactory receptor family 4 subfamily C member 13"
"ENSG00000221954",0,NA,NA,NA,NA,NA,"283093","283093","olfactory receptor family 4 subfamily C member 12"
"ENSG00000185926",0,NA,NA,NA,NA,NA,"119749","119749","olfactory receptor family 4 subfamily C member 46"
"ENSG00000221840",0,NA,NA,NA,NA,NA,"81318","81318","olfactory receptor family 4 subfamily A member 5"
"ENSG00000150244",0,NA,NA,NA,NA,NA,"79097","79097","tripartite motif containing 48"
"ENSG00000181961",0,NA,NA,NA,NA,NA,"81327","81327","olfactory receptor family 4 subfamily A member 16"
"ENSG00000181958",0,NA,NA,NA,NA,NA,"81328","81328","olfactory receptor family 4 subfamily A member 15"
"ENSG00000181939",0,NA,NA,NA,NA,NA,"81309","81309","olfactory receptor family 4 subfamily C member 15"
"ENSG00000181935",0,NA,NA,NA,NA,NA,NA,NA,NA
"ENSG00000172188",0,NA,NA,NA,NA,NA,"219429","219429","olfactory receptor family 4 subfamily C member 11"
"ENSG00000181927",0,NA,NA,NA,NA,NA,"81300","81300","olfactory receptor family 4 subfamily P member 4"
"ENSG00000174982",0,NA,NA,NA,NA,NA,"219431","219431","olfactory receptor family 4 subfamily S member 2"
"ENSG00000181903",0,NA,NA,NA,NA,NA,"219432","219432","olfactory receptor family 4 subfamily C member 6"
"ENSG00000198877",0,NA,NA,NA,NA,NA,NA,NA,NA
"ENSG00000186113",0,NA,NA,NA,NA,NA,"219436","219436","olfactory receptor family 5 subfamily D member 14"
"ENSG00000186117",0,NA,NA,NA,NA,NA,NA,NA,NA
"ENSG00000186119",0,NA,NA,NA,NA,NA,"219438","219438","olfactory receptor family 5 subfamily D member 18"
"ENSG00000205030",0,NA,NA,NA,NA,NA,"26338","26338","olfactory receptor family 5 subfamily L member 2"
"ENSG00000205029",0,NA,NA,NA,NA,NA,"390144","390144","olfactory receptor family 5 subfamily D member 16"
"ENSG00000124900",0,NA,NA,NA,NA,NA,"84767","84767","tripartite motif-containing 51"
"ENSG00000187612",0,NA,NA,NA,NA,NA,"390148","390148","olfactory receptor family 5 subfamily W member 2"
"ENSG00000167825",0,NA,NA,NA,NA,NA,"10798","10798","olfactory receptor family 5 subfamily I member 1"
"ENSG00000174970",0,NA,NA,NA,NA,NA,"282770","282770","olfactory receptor family 10 subfamily AG member 1"
"ENSG00000149133",0,NA,NA,NA,NA,NA,"338674","338674","olfactory receptor family 5 subfamily F member 1"
"ENSG00000181785",0,NA,NA,NA,NA,NA,"219447","219447","olfactory receptor family 5 subfamily AS member 1"
"ENSG00000172154",0,NA,NA,NA,NA,NA,"120586","120586","olfactory receptor family 8 subfamily I member 2"
"ENSG00000181767",0,NA,NA,NA,NA,NA,"390151","390151","olfactory receptor family 8 subfamily H member 2"
"ENSG00000181761",0,NA,NA,NA,NA,NA,"390152","390152","olfactory receptor family 8 subfamily H member 3"
"ENSG00000167822",0,NA,NA,NA,NA,NA,"81168","81168","olfactory receptor family 8 subfamily J member 3"
"ENSG00000181752",0,NA,NA,NA,NA,NA,"219453","219453","olfactory receptor family 8 subfamily K member 5"
"ENSG00000174957",0,NA,NA,NA,NA,NA,"282775","282775","olfactory receptor family 5 subfamily J member 2"
"ENSG00000181718",0,NA,NA,NA,NA,NA,"219464","219464","olfactory receptor family 5 subfamily T member 2"
"ENSG00000172489",0,NA,NA,NA,NA,NA,"390154","390154","olfactory receptor family 5 subfamily T member 3"
"ENSG00000181698",0,NA,NA,NA,NA,NA,"390155","390155","olfactory receptor family 5 subfamily T member 1"
"ENSG00000181693",0,NA,NA,NA,NA,NA,"219469","219469","olfactory receptor family 8 subfamily H member 1"
"ENSG00000181689",0,NA,NA,NA,NA,NA,NA,NA,NA
"ENSG00000150261",0,NA,NA,NA,NA,NA,"390157","390157","olfactory receptor family 8 subfamily K member 1"
"ENSG00000172487",0,NA,NA,NA,NA,NA,"219477","219477","olfactory receptor family 8 subfamily J member 1"
"ENSG00000172199",0,NA,NA,NA,NA,NA,"219417","219417","olfactory receptor family 8 subfamily U member 1"
"ENSG00000174942",0,NA,NA,NA,NA,NA,NA,NA,NA
"ENSG00000150269",0,NA,NA,NA,NA,NA,"390162","390162","olfactory receptor family 5 subfamily M member 9"
"ENSG00000174937",0,NA,NA,NA,NA,NA,"219482","219482","olfactory receptor family 5 subfamily M member 3"
"ENSG00000181371",0,NA,NA,NA,NA,NA,"219484","219484","olfactory receptor family 5 subfamily M member 8"
"ENSG00000255223",0,NA,NA,NA,NA,NA,"219487","219487","olfactory receptor family 5 subfamily M member 11"
"ENSG00000254834",0,NA,NA,NA,NA,NA,"390167","390167","olfactory receptor family 5 subfamily M member 10"
"ENSG00000255012",0,NA,NA,NA,NA,NA,"390168","390168","olfactory receptor family 5 subfamily M member 1"
"ENSG00000172464",0,NA,NA,NA,NA,NA,"338675","338675","olfactory receptor family 5 subfamily AP member 2"
"ENSG00000279911",0,NA,NA,NA,NA,NA,NA,NA,NA
"ENSG00000174914",0,NA,NA,NA,NA,NA,"390174","390174","olfactory receptor family 9 subfamily G member 1"
"ENSG00000172457",0,NA,NA,NA,NA,NA,"283189","283189","olfactory receptor family 9 subfamily G member 4"
"ENSG00000181273",0,NA,NA,NA,NA,NA,"390181","390181","olfactory receptor family 5 subfamily AK member 2"
"ENSG00000183908",0,NA,NA,NA,NA,NA,"219527","219527","leucine rich repeat containing 55"
"ENSG00000109991",0,NA,NA,NA,NA,NA,"5024","5024","purinergic receptor P2X 3"
"ENSG00000156575",0,NA,NA,NA,NA,NA,"10394","10394","proteoglycan 3, pro eosinophil major basic protein 2"
"ENSG00000186652",0,NA,NA,NA,NA,NA,"5553","5553","proteoglycan 2, pro eosinophil major basic protein"
"ENSG00000254979",0,NA,NA,NA,NA,NA,NA,NA,NA
"ENSG00000172381",0,NA,NA,NA,NA,NA,NA,NA,NA
